MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
January-2020,01/02/2020,2020,11 AM,84.04,1,8404,Census Tract 84.04,Westchester County,[361190084045008],[5008],[10528],['WL20000039']
January-2020,01/02/2020,2020,11 AM,79.0,1,7900,Census Tract 79,Westchester County,[361190079002012],[2012],[10573],['WL20000042']
January-2020,01/02/2020,2020,02 PM,141.0,1,14100,Census Tract 141,Westchester County,[361190141004003],[4003],[10566],['WL20000051']
January-2020,01/02/2020,2020,04 PM,121.01,1,12101,Census Tract 121.01,Westchester County,[361190121012019],[2019],[10570],['WL20000058']
January-2020,01/02/2020,2020,06 PM,81.0,1,8100,Census Tract 81,Westchester County,[361190081001006],[1006],[10573],['WL20000064']
January-2020,01/02/2020,2020,08 PM,57.01,1,5701,Census Tract 57.01,Westchester County,[361190057012002],[2002],[10805],['WL20000067']
January-2020,01/02/2020,2020,09 AM,462.01,1,46201,Census Tract 462.01,Bronx County,[360050462018000],[8000],[10475],['XL20000035']
January-2020,01/02/2020,2020,10 AM,267.01,1,26701,Census Tract 267.01,Bronx County,[360050267011001],[1001],[10468],['XL20000038']
January-2020,01/02/2020,2020,02 PM,516.0,1,51600,Census Tract 516,Bronx County,[360050516001016],[1016],[10464],['XL20000060']
January-2020,01/02/2020,2020,08 PM,516.0,1,51600,Census Tract 516,Bronx County,[360050516003004],[3004],[10464],['XL20000080']
January-2020,01/01/2020,2020,08 PM,47.0,1,4700,Census Tract 47,New York County,[360610047002014],[2014],[10013],['ML20000025']
January-2020,01/01/2020,2020,06 PM,109.03,1,10903,Census Tract 109.03,Westchester County,[361190109034041],[4041],[10607],['WL20000016']
January-2020,01/01/2020,2020,08 PM,39.0,1,3900,Census Tract 39,Bronx County,[360050039002001],[2001],[10454],['XL20000023']
December-2019,12/31/2019,2019,01 PM,76.0,1,7600,Census Tract 76,New York County,[360610076001000],[1000],[10016],['ML19020412']
December-2019,12/31/2019,2019,04 PM,181.01,1,18101,Census Tract 181.01,Queens County,[360810181012001],[2001],[11104],['QL19010031']
December-2019,12/31/2019,2019,09 AM,115.0,1,11500,Census Tract 115,Westchester County,[361190115001022],[1022],[10591],['WL19015783']
December-2019,12/31/2019,2019,10 AM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001016],[1016],[10804],['WL19015786']
December-2019,12/31/2019,2019,10 AM,132.02,1,13202,Census Tract 132.02,Westchester County,[361190132022010],[2010],[10510],['WL19015788']
December-2019,12/31/2019,2019,11 AM,13.01,1,1301,Census Tract 13.01,Westchester County,[361190013012013],[2013],[10705],['WL19015790']
December-2019,12/31/2019,2019,11 AM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132012052],[2052],[10510],['WL19015791']
December-2019,12/31/2019,2019,12 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112002040],[2040],[10523],['WL19015796']
December-2019,12/31/2019,2019,01 PM,71.0,1,7100,Census Tract 71,Westchester County,[361190071003014],[3014],[10538],['WL19015799']
December-2019,12/31/2019,2019,03 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114002004],[2004],[10591],['WL19015805']
December-2019,12/30/2019,2019,06 PM,779.03,1,77903,Census Tract 779.03,Queens County,[360810779033002],[3002],[11367],['QL19010003']
December-2019,12/30/2019,2019,12 PM,273.0,1,27300,Census Tract 273,Bronx County,[360050273001003],[1003],[10463],['XL19016915']
December-2019,12/29/2019,2019,12 AM,6.0,1,600,Census Tract 6,Westchester County,[361190006004001],[4001],[10703],['WL19015717']
December-2019,12/29/2019,2019,07 AM,177.0,1,17700,Census Tract 177,New York County,[360610177006000],[6000],[10024],['ML19020315']
December-2019,12/29/2019,2019,02 PM,29.0,1,2900,Census Tract 29,New York County,[360610029002001],[2001],[10013],['ML19020324']
December-2019,12/29/2019,2019,02 PM,166.0,1,16600,Census Tract 166,New York County,[360610166006000],[6000],[10029],['ML19020325']
December-2019,12/29/2019,2019,11 AM,98.0,1,9800,Census Tract 98,Westchester County,[361190098002026],[2026],[10583],['WL19015725']
December-2019,12/29/2019,2019,05 PM,108.03,1,10803,Census Tract 108.03,Westchester County,[361190108032013],[2013],[10530],['WL19015733']
December-2019,12/29/2019,2019,09 PM,426.0,1,42600,Census Tract 426,Bronx County,[360050426003000],[3000],[10466],['XL19016894']
December-2019,12/28/2019,2019,12 AM,59.02,1,5902,Census Tract 59.02,Westchester County,[361190059022017],[2017],[10801],['WL19015680']
December-2019,12/28/2019,2019,08 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024002],[4002],[11004],['QL19009955']
December-2019,12/28/2019,2019,12 PM,1189.0,1,118900,Census Tract 1189,Queens County,[360811189001007],[1007],[11355],['QL19009959']
December-2019,12/28/2019,2019,08 PM,199.0,1,19900,Census Tract 199,Queens County,[360810199001004],[1004],[11101],['QL19009964']
December-2019,12/28/2019,2019,05 AM,55.0,1,5500,Census Tract 55,Westchester County,[361190055001017],[1017],[10803],['WL19015684']
December-2019,12/28/2019,2019,12 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113001013],[1013],[10533],['WL19015695']
December-2019,12/28/2019,2019,04 PM,98.0,1,9800,Census Tract 98,Westchester County,[361190098002000],[2000],[10583],['WL19015703']
December-2019,12/28/2019,2019,06 PM,53.0,1,5300,Census Tract 53,Westchester County,[361190053002002],[2002],[10803],['WL19015709']
December-2019,12/27/2019,2019,12 AM,58.0,1,5800,Census Tract 58,New York County,[360610058001007],[1007],[10010],['ML19020240']
December-2019,12/27/2019,2019,04 PM,1215.0,1,121500,Census Tract 1215,Queens County,[360811215002007],[2007],[11355],['QL19009948']
December-2019,12/27/2019,2019,07 AM,32.0,1,3200,Census Tract 32,Westchester County,[361190032002004],[2004],[10550],['WL19015619']
December-2019,12/27/2019,2019,07 AM,113.0,1,11300,Census Tract 113,Westchester County,[361190113001007],[1007],[10533],['WL19015620']
December-2019,12/27/2019,2019,10 AM,113.0,1,11300,Census Tract 113,Westchester County,[361190113001007],[1007],[10533],['WL19015625']
December-2019,12/27/2019,2019,11 AM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021012004],[2004],[10710],['WL19015634']
December-2019,12/27/2019,2019,11 AM,132.02,1,13202,Census Tract 132.02,Westchester County,[361190132022010],[2010],[10510],['WL19015639']
December-2019,12/27/2019,2019,12 PM,15.04,1,1504,Census Tract 15.04,Westchester County,[361190015044006],[4006],[10704],['WL19015647']
December-2019,12/27/2019,2019,01 PM,23.0,1,2300,Census Tract 23,Westchester County,[361190023002026],[2026],[10704],['WL19015653']
December-2019,12/27/2019,2019,02 PM,78.0,1,7800,Census Tract 78,Westchester County,[361190078003003],[3003],[10573],['WL19015658']
December-2019,12/27/2019,2019,06 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112003025],[3025],[10523],['WL19015671']
December-2019,12/27/2019,2019,07 PM,44.0,1,4400,Census Tract 44,Westchester County,[361190044002013],[2013],[10552],['WL19015673']
December-2019,12/27/2019,2019,09 PM,76.0,1,7600,Census Tract 76,Westchester County,[361190076002005],[2005],[10580],['WL19015677']
December-2019,12/26/2019,2019,01 PM,245.0,1,24500,Census Tract 245,New York County,[360610245001001],[1001],[10032],['ML19020218']
December-2019,12/26/2019,2019,10 AM,85.0,1,8500,Census Tract 85,Queens County,[360810085002002],[2002],[11101],['QL19009894']
December-2019,12/26/2019,2019,03 PM,1099.0,1,109900,Census Tract 1099,Queens County,[360811099001006],[1006],[11361],['QL19009909']
December-2019,12/26/2019,2019,04 PM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571016007],[6007],[11426],['QL19009910']
December-2019,12/26/2019,2019,07 AM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050023013],[3013],[10709],['WL19015573']
December-2019,12/26/2019,2019,12 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113004015],[4015],[10533],['WL19015585']
December-2019,12/26/2019,2019,02 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112002040],[2040],[10523],['WL19015590']
December-2019,12/26/2019,2019,05 PM,59.01,1,5901,Census Tract 59.01,Westchester County,[361190059013002],[3002],[10801],['WL19015603']
December-2019,12/26/2019,2019,10 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001008],[1008],[10804],['WL19015614']
December-2019,12/26/2019,2019,09 AM,414.0,1,41400,Census Tract 414,Bronx County,[360050414004013],[4013],[10470],['XL19016755']
December-2019,12/26/2019,2019,07 PM,65.0,1,6500,Census Tract 65,Bronx County,[360050065003000],[3000],[10451],['XL19016794']
December-2019,12/26/2019,2019,02 PM,382.0,1,38200,Census Tract 382,Bronx County,[360050382002005],[2005],[10469],['XL19016774']
December-2019,12/25/2019,2019,03 AM,19.0,1,1900,Census Tract 19,Westchester County,[361190019001007],[1007],[10710],['WL19015544']
December-2019,12/25/2019,2019,01 PM,50.0,1,5000,Census Tract 50,New York County,[360610050005000],[5000],[10003],['ML19020183']
December-2019,12/25/2019,2019,08 PM,15.01,1,1501,Census Tract 15.01,New York County,[360610015011015],[1015],[10038],['ML19020196']
December-2019,12/25/2019,2019,10 PM,1459.0,1,145900,Census Tract 1459,Queens County,[360811459003002],[3002],[11358],['QL19009882']
December-2019,12/25/2019,2019,10 AM,99.0,1,9900,Census Tract 99,Westchester County,[361190099002001],[2001],[10583],['WL19015548']
December-2019,12/25/2019,2019,02 PM,77.0,1,7700,Census Tract 77,Westchester County,[361190077003005],[3005],[10580],['WL19015557']
December-2019,12/25/2019,2019,11 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068014011],[4011],[10583],['WL19015568']
December-2019,12/24/2019,2019,12 PM,7.0,1,700,Census Tract 7,New York County,[360610007001005],[1005],[10005],['ML19020148']
December-2019,12/24/2019,2019,11 PM,1409.02,2,140902,Census Tract 1409.02,Queens County,"[360811409021000, 360811409021000]","[1000, 1000]","[11365, 11365]","['QL19009871', 'QL19009872']"
December-2019,12/24/2019,2019,09 AM,99.0,1,9900,Census Tract 99,Westchester County,[361190099002001],[2001],[10583],['WL19015392']
December-2019,12/24/2019,2019,10 AM,69.0,1,6900,Census Tract 69,Westchester County,[361190069003036],[3036],[10538],['WL19015395']
December-2019,12/24/2019,2019,12 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068012010],[2010],[10583],['WL19015398']
December-2019,12/24/2019,2019,07 PM,23.0,1,2300,Census Tract 23,Westchester County,[361190023002012],[2012],[10701],['WL19015501']
December-2019,12/24/2019,2019,10 PM,17.0,2,1700,Census Tract 17,Westchester County,"[361190017006009, 361190017003003]","[6009, 3003]","[10701, 10701]","['WL19015515', 'WL19015519']"
December-2019,12/23/2019,2019,09 AM,150.02,1,15002,Census Tract 150.02,New York County,[360610150021000],[1000],[10128],['ML19020087']
December-2019,12/23/2019,2019,11 AM,170.0,1,17000,Census Tract 170,New York County,[360610170005000],[5000],[10029],['ML19020098']
December-2019,12/23/2019,2019,03 PM,33.0,1,3300,Census Tract 33,New York County,[360610033002007],[2007],[10013],['ML19020114']
December-2019,12/23/2019,2019,05 PM,58.0,1,5800,Census Tract 58,New York County,[360610058001007],[1007],[10010],['ML19020123']
December-2019,12/23/2019,2019,10 PM,30.01,1,3001,Census Tract 30.01,New York County,[360610030012002],[2002],[10002],['ML19020132']
December-2019,12/23/2019,2019,10 AM,1241.0,1,124100,Census Tract 1241,Queens County,[360811241001002],[1002],[11365],['QL19009826']
December-2019,12/23/2019,2019,11 AM,1247.0,1,124700,Census Tract 1247,Queens County,[360811247002009],[2009],[11365],['QL19009828']
December-2019,12/23/2019,2019,12 PM,1241.0,1,124100,Census Tract 1241,Queens County,[360811241001002],[1002],[11365],['QL19009836']
December-2019,12/23/2019,2019,01 PM,1093.0,1,109300,Census Tract 1093,Queens County,[360811093003006],[3006],[11360],['QL19009838']
December-2019,12/23/2019,2019,10 AM,59.02,1,5902,Census Tract 59.02,Westchester County,[361190059022002],[2002],[10801],['WL19015344']
December-2019,12/23/2019,2019,08 AM,72.0,1,7200,Census Tract 72,Bronx County,[360050072001002],[1002],[10472],['XL19016627']
December-2019,12/23/2019,2019,08 AM,444.0,1,44400,Census Tract 444,Bronx County,[360050444004001],[4001],[10466],['XL19016628']
December-2019,12/23/2019,2019,02 PM,273.0,1,27300,Census Tract 273,Bronx County,[360050273001003],[1003],[10463],['XL19016665']
December-2019,12/22/2019,2019,01 AM,144.0,1,14400,Census Tract 144,Westchester County,[361190144003000],[3000],[10566],['WL19015308']
December-2019,12/22/2019,2019,08 AM,295.0,1,29500,Census Tract 295,New York County,[360610295003001],[3001],[10034],['ML19020049']
December-2019,12/22/2019,2019,01 PM,1241.0,1,124100,Census Tract 1241,Queens County,[360811241002007],[2007],[11366],['QL19009803']
December-2019,12/22/2019,2019,04 PM,1175.0,1,117500,Census Tract 1175,Queens County,[360811175004007],[4007],[11358],['QL19009812']
December-2019,12/22/2019,2019,08 AM,71.0,1,7100,Census Tract 71,Westchester County,[361190071001006],[1006],[10538],['WL19015310']
December-2019,12/22/2019,2019,10 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139004000],[4000],[10520],['WL19015314']
December-2019,12/22/2019,2019,12 PM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003023],[3023],[10580],['WL19015323']
December-2019,12/22/2019,2019,08 PM,6.0,1,600,Census Tract 6,Westchester County,[361190006002001],[2001],[10703],['WL19015334']
December-2019,12/22/2019,2019,09 PM,19.0,1,1900,Census Tract 19,Westchester County,[361190019001007],[1007],[10710],['WL19015336']
December-2019,12/21/2019,2019,01 AM,66.0,1,6600,Census Tract 66,New York County,[360610066002000],[2000],[10016],['ML19019998']
December-2019,12/21/2019,2019,09 AM,245.0,1,24500,Census Tract 245,New York County,[360610245004001],[4001],[10032],['ML19020011']
December-2019,12/21/2019,2019,09 AM,1175.0,1,117500,Census Tract 1175,Queens County,[360811175004007],[4007],[11358],['QL19009767']
December-2019,12/21/2019,2019,12 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024002],[4002],[11004],['QL19009777']
December-2019,12/21/2019,2019,01 PM,1265.0,1,126500,Census Tract 1265,Queens County,[360811265001000],[1000],[11366],['QL19009780']
December-2019,12/21/2019,2019,01 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024002],[4002],[11004],['QL19009781']
December-2019,12/21/2019,2019,03 PM,189.0,1,18900,Census Tract 189,Queens County,[360810189002006],[2006],[11101],['QL19009782']
December-2019,12/21/2019,2019,04 PM,1463.0,1,146300,Census Tract 1463,Queens County,[360811463001003],[1003],[11361],['QL19009784']
December-2019,12/21/2019,2019,05 PM,1463.0,1,146300,Census Tract 1463,Queens County,[360811463001005],[1005],[11361],['QL19009785']
December-2019,12/21/2019,2019,05 PM,1265.0,1,126500,Census Tract 1265,Queens County,[360811265001000],[1000],[11432],['QL19009787']
December-2019,12/21/2019,2019,06 PM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571017012],[7012],[11001],['QL19009788']
December-2019,12/21/2019,2019,12 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112001018],[1018],[10523],['WL19015277']
December-2019,12/21/2019,2019,01 PM,144.0,1,14400,Census Tract 144,Westchester County,[361190144003000],[3000],[10566],['WL19015286']
December-2019,12/21/2019,2019,06 PM,11.01,1,1101,Census Tract 11.01,Westchester County,[361190011012004],[2004],[10701],['WL19015295']
December-2019,12/21/2019,2019,07 PM,52.0,1,5200,Census Tract 52,Westchester County,[361190052001010],[1010],[10708],['WL19015300']
December-2019,12/21/2019,2019,09 PM,132.02,1,13202,Census Tract 132.02,Westchester County,[361190132022014],[2014],[10510],['WL19015303']
December-2019,12/21/2019,2019,10 AM,406.0,1,40600,Census Tract 406,Bronx County,[360050406001004],[1004],[10466],['XL19016545']
December-2019,12/21/2019,2019,11 AM,93.0,1,9300,Census Tract 93,Bronx County,[360050093005003],[5003],[10474],['XL19016547']
December-2019,12/21/2019,2019,05 PM,72.0,1,7200,Census Tract 72,Bronx County,[360050072001003],[1003],[10472],['XL19016563']
December-2019,12/21/2019,2019,09 PM,40.01,1,4001,Census Tract 40.01,Bronx County,[360050040011000],[1000],[10472],['XL19016569']
December-2019,12/20/2019,2019,06 AM,542.0,1,54200,Census Tract 542,Queens County,[360810542002009],[2009],[11428],['QL19009718']
December-2019,12/20/2019,2019,08 AM,1223.0,1,122300,Census Tract 1223,Queens County,[360811223003009],[3009],[11365],['QL19009720']
December-2019,12/20/2019,2019,04 PM,542.0,1,54200,Census Tract 542,Queens County,[360810542002009],[2009],[11428],['QL19009753']
December-2019,12/20/2019,2019,09 AM,23.0,1,2300,Census Tract 23,Westchester County,[361190023002000],[2000],[10701],['WL19015214']
December-2019,12/20/2019,2019,09 AM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131043025],[3025],[10514],['WL19015215']
December-2019,12/20/2019,2019,10 AM,8.01,1,801,Census Tract 8.01,Westchester County,[361190008011002],[1002],[10703],['WL19015218']
December-2019,12/20/2019,2019,10 AM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024031008],[1008],[10704],['WL19015219']
December-2019,12/20/2019,2019,01 PM,11.02,1,1102,Census Tract 11.02,Westchester County,[361190011023001],[3001],[10701],['WL19015230']
December-2019,12/20/2019,2019,03 PM,17.0,2,1700,Census Tract 17,Westchester County,"[361190017002023, 361190017002023]","[2023, 2023]","[10701, 10701]","['WL19015236', 'WL19015237']"
December-2019,12/20/2019,2019,10 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022020],[2020],[10709],['WL19015258']
December-2019,12/19/2019,2019,11 AM,82.0,1,8200,Census Tract 82,New York County,[360610082001001],[1001],[10017],['ML19019901']
December-2019,12/19/2019,2019,01 PM,47.0,1,4700,Census Tract 47,New York County,[360610047002011],[2011],[10013],['ML19019909']
December-2019,12/19/2019,2019,09 AM,24.05,1,2405,Census Tract 24.05,Westchester County,[361190024051006],[1006],[10704],['WL19015172']
December-2019,12/18/2019,2019,11 AM,95.0,1,9500,Census Tract 95,New York County,[360610095002003],[2003],[10001],['ML19019847']
December-2019,12/18/2019,2019,01 PM,30.01,1,3001,Census Tract 30.01,New York County,[360610030012002],[2002],[10002],['ML19019861']
December-2019,12/18/2019,2019,08 AM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107012018],[2018],[10710],['WL19015124']
December-2019,12/18/2019,2019,08 AM,146.04,1,14604,Census Tract 146.04,Westchester County,[361190146041004],[1004],[10548],['WL19015125']
December-2019,12/18/2019,2019,07 AM,380.0,1,38000,Census Tract 380,Bronx County,[360050380002000],[2000],[10467],['XL19016387']
December-2019,12/17/2019,2019,07 AM,145.0,1,14500,Census Tract 145,New York County,[360610145004000],[4000],[10019],['ML19019780']
December-2019,12/17/2019,2019,11 AM,91.0,1,9100,Census Tract 91,New York County,[360610091003000],[3000],[10011],['ML19019789']
December-2019,12/17/2019,2019,06 PM,1507.02,1,150702,Census Tract 1507.02,Queens County,[360811507022008],[2008],[11362],['QL19009647']
December-2019,12/17/2019,2019,08 AM,22.02,1,2202,Census Tract 22.02,Westchester County,[361190022023010],[3010],[10708],['WL19015068']
December-2019,12/17/2019,2019,05 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001008],[1008],[10804],['WL19015106']
December-2019,12/16/2019,2019,03 AM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131043021],[3021],[10514],['WL19015001']
December-2019,12/16/2019,2019,09 AM,76.0,1,7600,Census Tract 76,New York County,[360610076002004],[2004],[10001],['ML19019721']
December-2019,12/16/2019,2019,01 PM,37.0,1,3700,Census Tract 37,New York County,[360610037001009],[1009],[10013],['ML19019737']
December-2019,12/16/2019,2019,10 AM,1291.02,1,129102,Census Tract 1291.02,Queens County,[360811291024004],[4004],[11427],['QL19009583']
December-2019,12/16/2019,2019,12 PM,779.04,2,77904,Census Tract 779.04,Queens County,"[360810779042000, 360810779044000]","[2000, 4000]","[11367, 11367]","['QL19009591', 'QL19009593']"
December-2019,12/16/2019,2019,07 PM,97.0,1,9700,Census Tract 97,Queens County,[360810097003000],[3000],[11102],['QL19009602']
December-2019,12/16/2019,2019,11 PM,1291.02,1,129102,Census Tract 1291.02,Queens County,[360811291024005],[4005],[11427],['QL19009607']
December-2019,12/16/2019,2019,10 AM,140.0,1,14000,Census Tract 140,Westchester County,[361190140001019],[1019],[10511],['WL19015010']
December-2019,12/16/2019,2019,01 PM,72.0,1,7200,Census Tract 72,Westchester County,[361190072004002],[4002],[10543],['WL19015027']
December-2019,12/16/2019,2019,03 PM,51.0,1,5100,Census Tract 51,Westchester County,[361190051002006],[2006],[10709],['WL19015037']
December-2019,12/16/2019,2019,05 PM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107012019],[2019],[10583],['WL19015045']
December-2019,12/16/2019,2019,05 PM,17.0,1,1700,Census Tract 17,Westchester County,[361190017004008],[4008],[10701],['WL19015048']
December-2019,12/16/2019,2019,08 AM,237.02,1,23702,Census Tract 237.02,Bronx County,[360050237021001],[1001],[10458],['XL19016269']
December-2019,12/16/2019,2019,01 PM,138.0,1,13800,Census Tract 138,Bronx County,[360050138001026],[1026],[10465],['XL19016292']
December-2019,12/16/2019,2019,06 PM,448.0,1,44800,Census Tract 448,Bronx County,[360050448001002],[1002],[10466],['XL19016314']
December-2019,12/16/2019,2019,01 PM,345.0,1,34500,Census Tract 345,Bronx County,[360050345002002],[2002],[10471],['XL19016295']
December-2019,12/15/2019,2019,09 AM,32.0,1,3200,Census Tract 32,New York County,[360610032004000],[4000],[10009],['ML19019678']
December-2019,12/15/2019,2019,10 AM,1579.03,1,157903,Census Tract 1579.03,Queens County,[360811579033000],[3000],[11001],['QL19009566']
December-2019,12/15/2019,2019,09 AM,85.0,1,8500,Census Tract 85,Westchester County,[361190085002007],[2007],[10580],['WL19014984']
December-2019,12/14/2019,2019,03 AM,66.0,1,6600,Census Tract 66,Westchester County,[361190066002008],[2008],[10804],['WL19014932']
December-2019,12/14/2019,2019,10 AM,79.0,1,7900,Census Tract 79,New York County,[360610079002002],[2002],[10014],['ML19019629']
December-2019,12/14/2019,2019,10 AM,1093.0,1,109300,Census Tract 1093,Queens County,[360811093002005],[2005],[11360],['QL19009542']
December-2019,12/14/2019,2019,09 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139004026],[4026],[10520],['WL19014941']
December-2019,12/14/2019,2019,09 AM,70.0,1,7000,Census Tract 70,Westchester County,[361190070003000],[3000],[10538],['WL19014943']
December-2019,12/14/2019,2019,11 AM,72.0,1,7200,Census Tract 72,Westchester County,[361190072002023],[2023],[10543],['WL19014945']
December-2019,12/14/2019,2019,11 AM,23.0,1,2300,Census Tract 23,Westchester County,[361190023001000],[1000],[10701],['WL19014949']
December-2019,12/14/2019,2019,01 PM,99.0,1,9900,Census Tract 99,Westchester County,[361190099003008],[3008],[10583],['WL19014956']
December-2019,12/14/2019,2019,06 PM,98.0,1,9800,Census Tract 98,Westchester County,[361190098001015],[1015],[10583],['WL19014973']
December-2019,12/13/2019,2019,01 PM,101.0,1,10100,Census Tract 101,New York County,[360610101001005],[1005],[10001],['ML19019584']
December-2019,12/13/2019,2019,05 PM,1097.0,1,109700,Census Tract 1097,Queens County,[360811097002001],[2001],[11361],['QL19009529']
December-2019,12/13/2019,2019,09 PM,1207.0,1,120700,Census Tract 1207,Queens County,[360811207002004],[2004],[11358],['QL19009535']
December-2019,12/13/2019,2019,07 AM,48.0,1,4800,Census Tract 48,Westchester County,[361190048005008],[5008],[10707],['WL19014871']
December-2019,12/13/2019,2019,08 AM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097011011],[1011],[10605],['WL19014873']
December-2019,12/13/2019,2019,09 AM,123.01,1,12301,Census Tract 123.01,Westchester County,[361190123011025],[1025],[10603],['WL19014876']
December-2019,12/13/2019,2019,09 AM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068022015],[2015],[10804],['WL19014880']
December-2019,12/13/2019,2019,09 AM,122.0,1,12200,Census Tract 122,Westchester County,[361190122006007],[6007],[10570],['WL19014883']
December-2019,12/13/2019,2019,10 AM,19.0,1,1900,Census Tract 19,Westchester County,[361190019001008],[1008],[10710],['WL19014884']
December-2019,12/13/2019,2019,11 AM,114.0,1,11400,Census Tract 114,Westchester County,[361190114001005],[1005],[10591],['WL19014891']
December-2019,12/13/2019,2019,01 PM,87.0,1,8700,Census Tract 87,Westchester County,[361190087003000],[3000],[10604],['WL19014907']
December-2019,12/13/2019,2019,02 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111014008],[4008],[10607],['WL19014911']
December-2019,12/13/2019,2019,02 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106002004],[2004],[10502],['WL19014912']
December-2019,12/13/2019,2019,04 PM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107014014],[4014],[10583],['WL19014916']
December-2019,12/13/2019,2019,04 PM,120.0,1,12000,Census Tract 120,Westchester County,[361190120003019],[3019],[10532],['WL19014917']
December-2019,12/13/2019,2019,05 PM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021012008],[2008],[10710],['WL19014921']
December-2019,12/13/2019,2019,09 PM,139.0,1,13900,Census Tract 139,Westchester County,[361190139003005],[3005],[10520],['WL19014925']
December-2019,12/13/2019,2019,09 AM,371.0,1,37100,Census Tract 371,Bronx County,[360050371001002],[1002],[10460],['XL19016133']
December-2019,12/13/2019,2019,11 AM,386.0,1,38600,Census Tract 386,Bronx County,[360050386002007],[2007],[10469],['XL19016146']
December-2019,12/13/2019,2019,04 PM,328.0,1,32800,Census Tract 328,Bronx County,[360050328001003],[1003],[10467],['XL19016163']
December-2019,12/12/2019,2019,09 AM,77.0,1,7700,Census Tract 77,New York County,[360610077003007],[3007],[10014],['ML19019523']
December-2019,12/12/2019,2019,11 AM,32.0,1,3200,Census Tract 32,New York County,[360610032004000],[4000],[10009],['ML19019532']
December-2019,12/12/2019,2019,10 PM,111.0,1,11100,Census Tract 111,New York County,[360610111002005],[2005],[10001],['ML19019555']
December-2019,12/12/2019,2019,09 PM,997.05,1,99705,Census Tract 997.05,Queens County,[360810997051018],[1018],[11360],['QL19009497']
December-2019,12/12/2019,2019,09 AM,110.0,1,11000,Census Tract 110,Westchester County,[361190110001016],[1016],[10523],['WL19014826']
December-2019,12/12/2019,2019,12 PM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131044017],[4017],[10514],['WL19014837']
December-2019,12/12/2019,2019,01 PM,131.02,1,13102,Census Tract 131.02,Westchester County,[361190131024001],[4001],[10549],['WL19014844']
December-2019,12/12/2019,2019,05 PM,36.0,1,3600,Census Tract 36,Westchester County,[361190036002008],[2008],[10550],['WL19014851']
December-2019,12/12/2019,2019,05 PM,97.03,1,9703,Census Tract 97.03,Westchester County,[361190097033020],[3020],[10605],['WL19014853']
December-2019,12/12/2019,2019,08 PM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012018],[2018],[10583],['WL19014862']
December-2019,12/12/2019,2019,09 PM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003026],[3026],[10580],['WL19014863']
December-2019,12/12/2019,2019,08 PM,63.0,1,6300,Census Tract 63,Bronx County,[360050063001003],[1003],[10452],['XL19016123']
December-2019,12/11/2019,2019,11 AM,89.0,1,8900,Census Tract 89,New York County,[360610089002001],[2001],[10011],['ML19019473']
December-2019,12/11/2019,2019,11 AM,93.0,1,9300,Census Tract 93,New York County,[360610093001002],[1002],[10001],['ML19019474']
December-2019,12/11/2019,2019,08 PM,166.0,1,16600,Census Tract 166,New York County,[360610166006000],[6000],[10029],['ML19019504']
