Geoid,Povertyrate,Unemploymentrate,total,popu,borough
36047054200.jpg,0.235,0.066,0.007075471698113208,0.1673687377764405,2
36047054300.jpg,0.054000000000000006,0.10300000000000001,0.01650943396226415,0.012298781405145178,2
36047054400.jpg,0.257,0.063,0.0023584905660377358,0.1281029035655183,2
36047054500.jpg,0.45899999999999996,0.059000000000000004,0.009433962264150943,0.30118850609297426,2
36047054700.jpg,0.401,0.04,0.0047169811320754715,0.1972694448623439,2
36047054800.jpg,0.11800000000000001,0.044000000000000004,0.009433962264150943,0.0748081841432225,2
36047054900.jpg,0.142,0.061,0.0047169811320754715,0.11742139310967353,2
36047055000.jpg,0.145,0.077,0.009433962264150943,0.1335564916503686,2
36047055100.jpg,0.125,0.033,0.007075471698113208,0.17289754776590943,2
36047055200.jpg,0.11900000000000001,0.045,0.0023584905660377358,0.13156311117797503,2
36047055300.jpg,0.084,0.034,0.01179245283018868,0.09763803219497517,2
36047055400.jpg,0.28,0.076,0.007075471698113208,0.1585677749360614,2
36047055500.jpg,0.055,0.037000000000000005,0.01179245283018868,0.07367985557394313,2
36047055600.jpg,0.172,0.024,0.0023584905660377358,0.13961185497216788,2
36047055700.jpg,0.14800000000000002,0.05,0.007075471698113208,0.06224612607191214,2
36047055800.jpg,0.154,0.067,0.0047169811320754715,0.0898901760192568,2
36047056000.jpg,0.136,0.052000000000000005,0.0047169811320754715,0.13137505641642847,2
36047056300.jpg,0.16899999999999998,0.069,0.007075471698113208,0.16398375206860238,2
36047056400.jpg,0.073,0.065,0.0023584905660377358,0.09218444411012487,2
36047048600.jpg,0.257,0.05,0.007075471698113208,0.1341958778396269,2
36047048800.jpg,0.163,0.081,0.007075471698113208,0.1653001353994283,2
36047048900.jpg,0.475,0.23600000000000002,0.0,0.15191063637731309,2
36047049000.jpg,0.23800000000000002,0.106,0.0,0.22186700767263426,2
36047049100.jpg,0.226,0.08,0.0330188679245283,0.24138709192116745,2
36047049200.jpg,0.258,0.048,0.009433962264150943,0.13145027832104708,2
36047075800.jpg,0.055999999999999994,0.16,0.0,0.06830148939371145,2
36047000100.jpg,0.111,0.013999999999999999,0.018867924528301886,0.1631563111177975,2
36047000200.jpg,0.324,0.079,0.0,0.05528809989468934,2
36047000301.jpg,0.115,0.011000000000000001,0.0047169811320754715,0.1601850458853618,2
36047000700.jpg,0.052000000000000005,0.038,0.009433962264150943,0.12633518880698058,2
36047000900.jpg,0.064,0.031,0.007075471698113208,0.15691289303445163,2
36047001100.jpg,0.06,0.055999999999999994,0.0,0.0031593199939822475,2
36047001300.jpg,0.284,0.02,0.007075471698113208,0.08556491650368588,2
36047002000.jpg,0.305,0.107,0.0023584905660377358,0.06288551226117045,2
36047002100.jpg,0.053,0.048,0.02358490566037736,0.13554987212276215,2
36047018800.jpg,0.127,0.051,0.0,0.09929291409658493,2
36047019000.jpg,0.184,0.11199999999999999,0.0047169811320754715,0.17985557394313223,2
36047019100.jpg,0.209,0.024,0.007075471698113208,0.08770874078531668,2
36047019200.jpg,0.23800000000000002,0.033,0.0,0.10425755980141417,2
36047019300.jpg,0.222,0.11599999999999999,0.02358490566037736,0.2116744395968106,2
36047019400.jpg,0.21600000000000003,0.076,0.009433962264150943,0.12430419738227771,2
36047019500.jpg,0.091,0.026000000000000002,0.018867924528301886,0.1265984654731458,2
36047019600.jpg,0.34,0.136,0.007075471698113208,0.1637204754024372,2
36047019700.jpg,0.11900000000000001,0.077,0.007075471698113208,0.12460508500075222,2
36047019800.jpg,0.139,0.026000000000000002,0.0,0.06401384083044982,2
36047019900.jpg,0.124,0.055,0.009433962264150943,0.11016247931397623,2
36047020000.jpg,0.159,0.07200000000000001,0.0047169811320754715,0.08518880698059275,2
36047020100.jpg,0.057999999999999996,0.063,0.007075471698113208,0.12866706785015797,2
36047020300.jpg,0.105,0.085,0.0,0.06382578606890327,2
36047020400.jpg,0.10300000000000001,0.098,0.0,0.0642395065443057,2
36047020500.jpg,0.073,0.038,0.0023584905660377358,0.09286144125169249,2
36047020600.jpg,0.075,0.046,0.0023584905660377358,0.08349631412667369,2
36047020700.jpg,0.054000000000000006,0.022000000000000002,0.01179245283018868,0.16210320445313675,2
36047020800.jpg,0.128,0.09699999999999999,0.0,0.11463818263878442,2
36047021000.jpg,0.24600000000000002,0.05,0.0,0.1492402587633519,2
36047021200.jpg,0.201,0.092,0.0047169811320754715,0.1746276515721378,2
36047021300.jpg,0.175,0.11599999999999999,0.007075471698113208,0.15815405446065894,2
36047021400.jpg,0.349,0.034,0.0,0.08093876936964044,2
36047021500.jpg,0.162,0.08800000000000001,0.01650943396226415,0.1996013239055213,2
36047021600.jpg,0.335,0.069,0.0,0.15100797352188958,2
36047021700.jpg,0.184,0.069,0.009433962264150943,0.13528659545659696,2
36047093400.jpg,0.099,0.057,0.0,0.09030389649465924,2
36047093600.jpg,0.066,0.016,0.0,0.0612306303595607,2
36047093800.jpg,0.14,0.073,0.0047169811320754715,0.0892884007823078,2
36047094401.jpg,0.064,0.09300000000000001,0.014150943396226415,0.12043026929441854,2
36047094402.jpg,0.396,0.16,0.01179245283018868,0.1085452083646758,2
36047095000.jpg,0.083,0.057999999999999996,0.0,0.10929742741086204,2
36047095400.jpg,0.091,0.046,0.007075471698113208,0.17327365728900257,2
36047095600.jpg,0.14300000000000002,0.039,0.0,0.152023469234241,2
36047095800.jpg,0.12,0.034,0.01179245283018868,0.1299834511809839,2
36047096200.jpg,0.136,0.05,0.0,0.06457800511508952,2
36047096400.jpg,0.09300000000000001,0.032,0.007075471698113208,0.08879945840228674,2
36047096600.jpg,0.09699999999999999,0.039,0.009433962264150943,0.08139010079735219,2
36047096800.jpg,0.111,0.063,0.0023584905660377358,0.055325710846998645,2
36047097000.jpg,0.11599999999999999,0.096,0.007075471698113208,0.07917105461110276,2
36047097400.jpg,0.23600000000000002,0.08,0.007075471698113208,0.10245223409056717,2
36047098200.jpg,0.46799999999999997,0.146,0.0330188679245283,0.16191514969159018,2
36047098400.jpg,0.06,0.042,0.0047169811320754715,0.07439446366782007,2
36047098600.jpg,0.1,0.075,0.0,0.1076425455092523,2
36047098800.jpg,0.124,0.07200000000000001,0.0047169811320754715,0.11486384835264028,2
36047099000.jpg,0.22699999999999998,0.065,0.01179245283018868,0.053482774183842334,2
36047099400.jpg,0.055999999999999994,0.038,0.0023584905660377358,0.07439446366782007,2
36047099600.jpg,0.083,0.069,0.007075471698113208,0.13656536783511358,2
36047074600.jpg,0.034,0.046,0.0047169811320754715,0.07533473747555289,2
36047074800.jpg,0.16399999999999998,0.024,0.0,0.07567323604633669,2
36047075000.jpg,0.106,0.063,0.009433962264150943,0.11392357454490748,2
36047075200.jpg,0.015,0.018000000000000002,0.0047169811320754715,0.04250037610952309,2
36047075400.jpg,0.14300000000000002,0.028999999999999998,0.0,0.05596509703625696,2
36047075600.jpg,0.059000000000000004,0.047,0.007075471698113208,0.07495862795245975,2
36047076000.jpg,0.145,0.043,0.007075471698113208,0.10440800361065142,2
36047076200.jpg,0.326,0.016,0.02122641509433962,0.15928238302993833,2
36047076400.jpg,0.198,0.045,0.0,0.1311493907025726,2
36047076600.jpg,0.139,0.065,0.009433962264150943,0.077516172709493,2
36047077000.jpg,0.19899999999999998,0.07,0.01650943396226415,0.10237701218594855,2
36047077200.jpg,0.083,0.042,0.007075471698113208,0.12765157213780653,2
36047077400.jpg,0.179,0.08800000000000001,0.007075471698113208,0.10835715360312922,2
36047077600.jpg,0.087,0.078,0.009433962264150943,0.14314728448924327,2
36047078000.jpg,0.045,0.06,0.0023584905660377358,0.0786821122310817,2
36047078200.jpg,0.138,0.08,0.0,0.1453287197231834,2
36047078400.jpg,0.113,0.038,0.0023584905660377358,0.08831051602226568,2
36047078600.jpg,0.21600000000000003,0.10800000000000001,0.0023584905660377358,0.16007221302843389,2
36047078800.jpg,0.18600000000000003,0.076,0.0023584905660377358,0.12870467880246728,2
36047079000.jpg,0.17,0.042,0.0023584905660377358,0.19159019106363773,2
36047079200.jpg,0.284,0.11,0.01650943396226415,0.16443508349631414,2
36047079400.jpg,0.21600000000000003,0.05,0.007075471698113208,0.07010681510455845,2
36047080000.jpg,0.076,0.114,0.01179245283018868,0.1311493907025726,2
36047080200.jpg,0.179,0.07400000000000001,0.0047169811320754715,0.16187753873928087,2
36047080400.jpg,0.2,0.066,0.01179245283018868,0.12223559500526553,2
36047080600.jpg,0.306,0.081,0.025943396226415096,0.12735068451933204,2
36047035200.jpg,0.604,0.0,0.01650943396226415,0.04686324657740334,2
36047035300.jpg,0.175,0.067,0.03773584905660377,0.19411012486836166,2
36047035400.jpg,0.09,0.037000000000000005,0.0023584905660377358,0.2358582819316985,2
36047035500.jpg,0.163,0.08199999999999999,0.01650943396226415,0.19757033248081843,2
36047035700.jpg,0.395,0.111,0.0023584905660377358,0.09425304648713706,2
36047035900.jpg,0.42200000000000004,0.11699999999999999,0.025943396226415096,0.2138182638784414,2
36047036001.jpg,0.35700000000000004,0.11900000000000001,0.0047169811320754715,0.12099443357905822,2
36047036002.jpg,0.396,0.128,0.0,0.14781104257559802,2
36047036100.jpg,0.3,0.05,0.02122641509433962,0.09808936362268693,2
36047036200.jpg,0.321,0.079,0.0047169811320754715,0.15811644350834964,2
36047036300.jpg,0.281,0.062,0.025943396226415096,0.15450579208665563,2
36047036400.jpg,0.248,0.096,0.007075471698113208,0.0904543403038965,2
36047036501.jpg,0.17,0.054000000000000006,0.0023584905660377358,0.09869113885963593,2
36047036502.jpg,0.35,0.043,0.0023584905660377358,0.04720174514818715,2
36047036600.jpg,0.35,0.06,0.009433962264150943,0.17929140965849255,2
36047036700.jpg,0.157,0.037000000000000005,0.0,0.04908229276365277,2
36047036900.jpg,0.312,0.047,0.02122641509433962,0.1851587182187453,2
36047037000.jpg,0.156,0.04,0.0023584905660377358,0.15364074018354146,2
36047037100.jpg,0.201,0.046,0.01650943396226415,0.15495712351436738,2
36047037300.jpg,0.304,0.057,0.0023584905660377358,0.1423198435384384,2
36047037500.jpg,0.21899999999999997,0.081,0.007075471698113208,0.10944787122009929,2
36047037700.jpg,0.266,0.07400000000000001,0.01179245283018868,0.13765608545208366,2
36047056500.jpg,0.081,0.035,0.007075471698113208,0.1224236497668121,2
36047056600.jpg,0.078,0.047,0.009433962264150943,0.09098089363622687,2
36047056800.jpg,0.171,0.034,0.0,0.04942079133443659,2
36047056900.jpg,0.10099999999999999,0.028999999999999998,0.0047169811320754715,0.06130585226417933,2
36047057000.jpg,0.087,0.05,0.02830188679245283,0.1272754626147134,2
36047057100.jpg,0.085,0.057999999999999996,0.01650943396226415,0.16548819016097488,2
36047057200.jpg,0.306,0.154,0.025943396226415096,0.2047164134195878,2
36047057400.jpg,0.086,0.038,0.0047169811320754715,0.09993230028584324,2
36047057500.jpg,0.133,0.045,0.007075471698113208,0.1598089363622687,2
36047057600.jpg,0.111,0.042,0.0023584905660377358,0.1097487588385738,2
36047057800.jpg,0.21600000000000003,0.054000000000000006,0.0023584905660377358,0.11945238453437641,2
36047058000.jpg,0.185,0.027000000000000003,0.0,0.12656085452083646,2
36047058200.jpg,0.207,0.03,0.0,0.1115916955017301,2
36047058400.jpg,0.11800000000000001,0.059000000000000004,0.0,0.13615164735971114,2
36047058600.jpg,0.157,0.037000000000000005,0.0,0.09474198886715812,2
36047058800.jpg,0.061,0.076,0.007075471698113208,0.12204754024371897,2
36047058900.jpg,0.063,0.048,0.0,0.07161125319693094,2
36047059000.jpg,0.228,0.046,0.0047169811320754715,0.07142319843538439,2
36047059100.jpg,0.081,0.043,0.0,0.14743493305250488,2
36047059200.jpg,0.1,0.037000000000000005,0.0,0.14555438543703927,2
36047059300.jpg,0.12300000000000001,0.076,0.0023584905660377358,0.08379720174514818,2
36047059402.jpg,0.061,0.057999999999999996,0.009433962264150943,0.17116744395968106,2
36047002200.jpg,0.259,0.095,0.0023584905660377358,0.17349932300285842,2
36047002300.jpg,0.534,0.315,0.018867924528301886,0.15973371445765006,2
36047002901.jpg,0.401,0.14300000000000002,0.02122641509433962,0.12103204453136754,2
36047003000.jpg,0.10800000000000001,0.025,0.009433962264150943,0.06506694749511058,2
36047003100.jpg,0.037000000000000005,0.042,0.01179245283018868,0.09297427410862043,2
36047003300.jpg,0.095,0.028999999999999998,0.007075471698113208,0.08752068602377013,2
36047003400.jpg,0.198,0.025,0.0047169811320754715,0.1146005716864751,2
36047003500.jpg,0.081,0.059000000000000004,0.0,0.05844741988867158,2
36047003600.jpg,0.12300000000000001,0.019,0.0047169811320754715,0.14307206258462465,2
36047003700.jpg,0.064,0.008,0.007075471698113208,0.014668271400631865,2
36047003900.jpg,0.052000000000000005,0.066,0.01650943396226415,0.0838348126974575,2
36047004100.jpg,0.07200000000000001,0.042,0.01179245283018868,0.13532420640890627,2
36047004300.jpg,0.084,0.027000000000000003,0.007075471698113208,0.11313374454641191,2
36047004500.jpg,0.034,0.04,0.007075471698113208,0.12505641642846396,2
36047004700.jpg,0.077,0.096,0.009433962264150943,0.05434782608695652,2
36047005000.jpg,0.033,0.068,0.01179245283018868,0.08560252745599518,2
36047005100.jpg,0.052000000000000005,0.032,0.0023584905660377358,0.08165337746351738,2
36047005201.jpg,0.294,0.046,0.0023584905660377358,0.06879043177373251,2
36047005202.jpg,0.162,0.028999999999999998,0.0047169811320754715,0.09331277267940424,2
36047005400.jpg,0.15,0.039,0.007075471698113208,0.11806077929893184,2
36047021900.jpg,0.205,0.027999999999999997,0.025943396226415096,0.13521137355197835,2
36047022000.jpg,0.49200000000000005,0.081,0.0023584905660377358,0.1857604934556943,2
36047022100.jpg,0.225,0.067,0.01179245283018868,0.13573792688430872,2
36047022200.jpg,0.354,0.046,0.0,0.17650819918760344,2
36047022400.jpg,0.33299999999999996,0.02,0.0047169811320754715,0.20633368436888821,2
36047022600.jpg,0.264,0.051,0.007075471698113208,0.09462915601023018,2
36047022700.jpg,0.094,0.051,0.014150943396226415,0.12990822927636528,2
36047022800.jpg,0.43799999999999994,0.048,0.0,0.12434180833458704,2
36047022900.jpg,0.16699999999999998,0.037000000000000005,0.0,0.12768918309011584,2
36047023000.jpg,0.353,0.046,0.0,0.1698134496765458,2
36047023100.jpg,0.094,0.053,0.014150943396226415,0.11377313073567023,2
36047023200.jpg,0.518,0.025,0.0,0.21434481721077178,2
36047023300.jpg,0.252,0.091,0.009433962264150943,0.19034902963743042,2
36047023400.jpg,0.521,0.037000000000000005,0.014150943396226415,0.1902738077328118,2
36047023500.jpg,0.319,0.033,0.01179245283018868,0.1477358206709794,2
36047023600.jpg,0.5539999999999999,0.055,0.009433962264150943,0.21062133293214985,2
36047024000.jpg,0.392,0.048,0.0023584905660377358,0.17650819918760344,2
36047024100.jpg,0.188,0.066,0.018867924528301886,0.0838348126974575,2
36047024200.jpg,0.19899999999999998,0.062,0.0,0.11223108169098842,2
36047024300.jpg,0.151,0.09,0.01179245283018868,0.14239506544305702,2
36047024500.jpg,0.13699999999999998,0.073,0.007075471698113208,0.148412817812547,2
36047024600.jpg,0.168,0.094,0.007075471698113208,0.1224612607191214,2
36047024700.jpg,0.276,0.068,0.0023584905660377358,0.08710696554836768,2
36047024800.jpg,0.14400000000000002,0.039,0.0047169811320754715,0.10147434933052504,2
36047024900.jpg,0.142,0.077,0.007075471698113208,0.14378667067850157,2
36047099800.jpg,0.07200000000000001,0.040999999999999995,0.0023584905660377358,0.1423198435384384,2
36047100400.jpg,0.076,0.023,0.0,0.09654731457800511,2
36047100600.jpg,0.138,0.08900000000000001,0.0,0.09361366029787874,2
36047100800.jpg,0.13,0.087,0.0023584905660377358,0.0798856627049797,2
36047101000.jpg,0.096,0.013000000000000001,0.0023584905660377358,0.08718218745298631,2
36047101200.jpg,0.113,0.038,0.009433962264150943,0.0726643598615917,2
36047101400.jpg,0.106,0.051,0.0047169811320754715,0.08123965698811494,2
36047101600.jpg,0.039,0.077,0.0023584905660377358,0.05506243418083346,2
36047101800.jpg,0.062,0.087,0.0,0.06961787272453739,2
36047102000.jpg,0.092,0.092,0.0,0.07228825033849857,2
36047102200.jpg,0.096,0.019,0.014150943396226415,0.07804272604182338,2
36047102600.jpg,0.042,0.022000000000000002,0.0023584905660377358,0.10421994884910486,2
36047102800.jpg,0.046,0.071,0.02358490566037736,0.05938769369640439,2
36047107000.jpg,0.121,0.105,0.02122641509433962,0.012110726643598616,2
36047107800.jpg,0.16399999999999998,0.036000000000000004,0.007075471698113208,0.1447645554385437,2
36047109800.jpg,0.262,0.07200000000000001,0.0023584905660377358,0.072100195576952,2
36047110600.jpg,0.423,0.11599999999999999,0.030660377358490566,0.16214081540544606,2
36047111000.jpg,0.36700000000000005,0.191,0.01650943396226415,0.12095682262674891,2
36047111800.jpg,0.307,0.079,0.01650943396226415,0.11482623740033097,2
36047112000.jpg,0.349,0.099,0.0023584905660377358,0.11866255453588084,2
36047112200.jpg,0.249,0.109,0.0047169811320754715,0.12678652023469233,2
36047112400.jpg,0.247,0.064,0.0047169811320754715,0.1284790130886114,2
36047081000.jpg,0.184,0.085,0.0047169811320754715,0.08650519031141868,2
36047081400.jpg,0.187,0.078,0.0023584905660377358,0.09910485933503836,2
36047081600.jpg,0.162,0.048,0.007075471698113208,0.10497216789529111,2
36047081800.jpg,0.106,0.048,0.0023584905660377358,0.17116744395968106,2
36047114400.jpg,0.337,0.134,0.0047169811320754715,0.09037911839927787,2
36047011900.jpg,0.11,0.079,0.01179245283018868,0.05754475703324808,2
36047015200.jpg,0.049,0.043,0.0,0.0868436888822025,2
36047016600.jpg,0.018000000000000002,0.035,0.0,0.07744095080487438,2
36047021100.jpg,0.11800000000000001,0.068,0.02830188679245283,0.04550925229426809,2
36047048500.jpg,0.204,0.049,0.0047169811320754715,0.0944034902963743,2
36047056100.jpg,0.055,0.032,0.007075471698113208,0.12392808785918459,2
36047062000.jpg,0.11599999999999999,0.047,0.0,0.06958026177222808,2
36047080800.jpg,0.488,0.231,0.0047169811320754715,0.04502030991424703,2
36047092400.jpg,0.162,0.049,0.025943396226415096,0.09989468933353393,2
36047093200.jpg,0.095,0.12,0.0047169811320754715,0.042951707537234846,2
36047110400.jpg,0.233,0.172,0.05188679245283019,0.16390853016398374,2
36047111600.jpg,0.22399999999999998,0.09699999999999999,0.01179245283018868,0.13103655784564466,2
36047123700.jpg,0.523,0.02,0.0330188679245283,0.22596660147434933,2
36047150200.jpg,0.09,0.023,0.01179245283018868,0.09553181886565368,2
36047004400.jpg,0.023,0.023,0.0047169811320754715,0.08872423649766813,2
36047005300.jpg,0.161,0.045,0.03537735849056604,0.07100947795998194,2
36047037900.jpg,0.287,0.027999999999999997,0.04245283018867924,0.13938618925831203,2
36047038100.jpg,0.226,0.052000000000000005,0.02122641509433962,0.1791409658492553,2
36047038200.jpg,0.395,0.19,0.02122641509433962,0.22352188957424401,2
36047038300.jpg,0.18100000000000002,0.053,0.04716981132075472,0.14784865352790733,2
36047038500.jpg,0.106,0.07400000000000001,0.01179245283018868,0.12870467880246728,2
36047038600.jpg,0.10400000000000001,0.09,0.0047169811320754715,0.13077328117947948,2
36047038700.jpg,0.233,0.11,0.014150943396226415,0.150819918760343,2
36047038800.jpg,0.153,0.03,0.0047169811320754715,0.1444636678200692,2
36047038900.jpg,0.20600000000000002,0.064,0.01650943396226415,0.10429517075372348,2
36047039100.jpg,0.312,0.161,0.0047169811320754715,0.08661802316834662,2
36047039200.jpg,0.209,0.043,0.007075471698113208,0.10365578456446517,2
36047039300.jpg,0.26899999999999996,0.11199999999999999,0.0023584905660377358,0.13348126974574998,2
36047039400.jpg,0.18100000000000002,0.061,0.009433962264150943,0.09180833458703175,2
36047039500.jpg,0.324,0.154,0.01650943396226415,0.12712501880547616,2
36047039600.jpg,0.16899999999999998,0.025,0.0023584905660377358,0.07996088460959831,2
36047039700.jpg,0.321,0.068,0.0,0.12746351737625997,2
36047039800.jpg,0.239,0.131,0.0,0.09944335790582218,2
36047039900.jpg,0.233,0.122,0.007075471698113208,0.14378667067850157,2
36047040100.jpg,0.303,0.086,0.0047169811320754715,0.13231533022416128,2
36047040200.jpg,0.251,0.08199999999999999,0.0,0.10305400932751617,2
36047040300.jpg,0.297,0.07200000000000001,0.01179245283018868,0.13306754927034753,2
36047059600.jpg,0.111,0.04,0.007075471698113208,0.08673085602527456,2
36047059800.jpg,0.20199999999999999,0.08800000000000001,0.0023584905660377358,0.12889273356401384,2
36047119000.jpg,0.375,0.024,0.0,0.07999849556190763,2
36047060000.jpg,0.102,0.049,0.009433962264150943,0.22818564766059876,2
36047060800.jpg,0.171,0.063,0.0,0.13442154355348276,2
36047062800.jpg,0.098,0.12300000000000001,0.009433962264150943,0.19655483676846697,2
36047061200.jpg,0.064,0.017,0.009433962264150943,0.04046938468482022,2
36047062200.jpg,0.114,0.057,0.0047169811320754715,0.12231081690988416,2
36047062600.jpg,0.11,0.09,0.0023584905660377358,0.10485933503836317,2
36047063200.jpg,0.128,0.11699999999999999,0.007075471698113208,0.054423047991575144,2
36047063600.jpg,0.077,0.105,0.0023584905660377358,0.046487137054310214,2
36047063800.jpg,0.061,0.04,0.0,0.05731909131939221,2
36047064000.jpg,0.035,0.008,0.0023584905660377358,0.060139912742590645,2
36047064200.jpg,0.18600000000000003,0.057999999999999996,0.009433962264150943,0.0947043779148488,2
36047064400.jpg,0.06,0.013999999999999999,0.0,0.09508048743794192,2
36047064600.jpg,0.078,0.048,0.0,0.082330374605085,2
36047064800.jpg,0.040999999999999995,0.043,0.0023584905660377358,0.07315330224161276,2
36047065000.jpg,0.179,0.11699999999999999,0.0023584905660377358,0.052241612757635024,2
36047065200.jpg,0.019,0.022000000000000002,0.0023584905660377358,0.04633669324507297,2
36047065400.jpg,0.047,0.096,0.0047169811320754715,0.06044080036106514,2
36047065600.jpg,0.081,0.005,0.0023584905660377358,0.0642395065443057,2
36047065800.jpg,0.038,0.062,0.0,0.06627049796900858,2
36047005601.jpg,0.076,0.07200000000000001,0.009433962264150943,0.09421543553482774,2
36047005602.jpg,0.109,0.038,0.01179245283018868,0.05965097036256958,2
36047005800.jpg,0.24100000000000002,0.106,0.0023584905660377358,0.1185497216789529,2
36047005900.jpg,0.11900000000000001,0.012,0.02830188679245283,0.05205355799608846,2
36047006000.jpg,0.151,0.024,0.0047169811320754715,0.10628855122611705,2
36047006200.jpg,0.16,0.040999999999999995,0.014150943396226415,0.10730404693846848,2
36047006300.jpg,0.046,0.044000000000000004,0.009433962264150943,0.0711599217692192,2
36047006400.jpg,0.10300000000000001,0.055,0.0023584905660377358,0.1308108921317888,2
36047006500.jpg,0.053,0.037000000000000005,0.01179245283018868,0.19523845343764104,2
36047006600.jpg,0.142,0.078,0.009433962264150943,0.13776891830901158,2
36047006700.jpg,0.038,0.042,0.014150943396226415,0.12415375357304047,2
36047006800.jpg,0.307,0.091,0.014150943396226415,0.18316533774635174,2
36047006900.jpg,0.037000000000000005,0.039,0.02830188679245283,0.13302993831803822,2
36047007000.jpg,0.133,0.033,0.0023584905660377358,0.08816007221302843,2
36047007100.jpg,0.276,0.154,0.014150943396226415,0.16906123063035955,2
36047007200.jpg,0.386,0.042,0.0,0.07319091319392207,2
36047007400.jpg,0.436,0.081,0.0023584905660377358,0.2050173010380623,2
36047007500.jpg,0.061,0.043,0.014150943396226415,0.16484880397171656,2
36047007600.jpg,0.326,0.081,0.0047169811320754715,0.16593952158868663,2
36047007700.jpg,0.057999999999999996,0.067,0.0023584905660377358,0.14672032495862794,2
36047007800.jpg,0.184,0.052000000000000005,0.014150943396226415,0.1906123063035956,2
36047008000.jpg,0.165,0.047,0.0023584905660377358,0.15680006017752368,2
36047008200.jpg,0.282,0.11199999999999999,0.01179245283018868,0.15574695351286294,2
36047008400.jpg,0.20199999999999999,0.062,0.01179245283018868,0.12407853166842184,2
36047008500.jpg,0.512,0.33899999999999997,0.030660377358490566,0.2616217842635776,2
36047025100.jpg,0.326,0.122,0.049528301886792456,0.14352339401233638,2
36047025200.jpg,0.14800000000000002,0.105,0.0023584905660377358,0.1800060177523695,2
36047025300.jpg,0.20600000000000002,0.085,0.014150943396226415,0.10358056265984655,2
36047025400.jpg,0.237,0.115,0.009433962264150943,0.13163833308259365,2
36047025500.jpg,0.436,0.158,0.01179245283018868,0.19189107868211222,2
36047025600.jpg,0.255,0.08800000000000001,0.0047169811320754715,0.11501429216187754,2
36047025700.jpg,0.23399999999999999,0.083,0.03537735849056604,0.08014893937114488,2
36047025800.jpg,0.24100000000000002,0.05,0.0,0.17289754776590943,2
36047025901.jpg,0.201,0.10099999999999999,0.0,0.07559801414171807,2
36047026000.jpg,0.145,0.098,0.0,0.1372423649766812,2
36047026100.jpg,0.27399999999999997,0.035,0.018867924528301886,0.18493305250488942,2
36047026300.jpg,0.287,0.087,0.014150943396226415,0.0702572589137957,2
36047026400.jpg,0.13699999999999998,0.049,0.0047169811320754715,0.17270949300436286,2
36047026500.jpg,0.193,0.067,0.007075471698113208,0.14435083496314127,2
36047026600.jpg,0.134,0.071,0.009433962264150943,0.14040168497066347,2
36047026700.jpg,0.14800000000000002,0.12300000000000001,0.02122641509433962,0.14743493305250488,2
36047026800.jpg,0.20600000000000002,0.073,0.0047169811320754715,0.15751466827140062,2
36047026900.jpg,0.207,0.085,0.0,0.10418233789679554,2
36047027200.jpg,0.262,0.055999999999999994,0.0023584905660377358,0.1308861140364074,2
36047027300.jpg,0.157,0.067,0.018867924528301886,0.10579960884609599,2
36047027400.jpg,0.179,0.040999999999999995,0.0,0.11388596359259816,2
36047027500.jpg,0.179,0.064,0.0047169811320754715,0.15721378065292613,2
36047027600.jpg,0.145,0.052000000000000005,0.0047169811320754715,0.13893485783060028,2
36047027700.jpg,0.28,0.157,0.007075471698113208,0.1483752068602377,2
36047112600.jpg,0.278,0.125,0.01650943396226415,0.14228223258612907,2
36047112800.jpg,0.264,0.11,0.0047169811320754715,0.14374905972619226,2
36047113000.jpg,0.302,0.096,0.0023584905660377358,0.14634421543553483,2
36047113200.jpg,0.149,0.045,0.01179245283018868,0.07285241462313825,2
36047113400.jpg,0.44299999999999995,0.132,0.02830188679245283,0.10673988265382879,2
36047114201.jpg,0.43,0.03,0.007075471698113208,0.05935008274409508,2
36047114202.jpg,0.142,0.055,0.0047169811320754715,0.1040318940875583,2
36047114600.jpg,0.285,0.086,0.014150943396226415,0.11275763502331879,2
36047115000.jpg,0.33899999999999997,0.099,0.014150943396226415,0.09760042124266587,2
36047115200.jpg,0.254,0.081,0.009433962264150943,0.11636828644501279,2
36047115600.jpg,0.41200000000000003,0.174,0.018867924528301886,0.16229125921468332,2
36047115800.jpg,0.233,0.102,0.018867924528301886,0.11219347073867911,2
36047116000.jpg,0.27899999999999997,0.09300000000000001,0.02358490566037736,0.09564465172258162,2
36047116200.jpg,0.312,0.12,0.0023584905660377358,0.081126824131187,2
36047116400.jpg,0.193,0.059000000000000004,0.0047169811320754715,0.10986159169550173,2
36047116600.jpg,0.139,0.092,0.0047169811320754715,0.10933503836317135,2
36047116800.jpg,0.255,0.012,0.0,0.07736572890025575,2
36047117000.jpg,0.259,0.065,0.0,0.07070859034150745,2
36047117202.jpg,0.115,0.006,0.007075471698113208,0.14694599067248382,2
36047117400.jpg,0.271,0.035,0.0,0.1628178125470137,2
36047117601.jpg,0.166,0.054000000000000006,0.0023584905660377358,0.10343011885060929,2
36047117602.jpg,0.251,0.068,0.0047169811320754715,0.12460508500075222,2
36047012600.jpg,0.205,0.061,0.009433962264150943,0.09974424552429667,2
36047027100.jpg,0.19,0.115,0.009433962264150943,0.09293666315631112,2
36047030500.jpg,0.172,0.039,0.014150943396226415,0.2087031743643749,2
36047034800.jpg,0.287,0.048,0.009433962264150943,0.09541898600872574,2
36047044900.jpg,0.512,0.129,0.014150943396226415,0.11027531217090417,2
